Year,Month,Day,Profil,Région,Total_énergie_soutirée_(Wh),Nb_points_soutirage,Température_max,Température_min,Vent_km/h,Humidité_%,Visibilité_km,Couverture_nuageuse_%,Durée_jour_heure
2022,11,26,ENTREPRISE,hauts de france,1730334.0,461,11,6.0,16,94,10.0,59,8:36:0
2022,11,26,PARTICULIER,hauts de france,142593828.0625,444945,11,7.0,17,94,9.0,60,8:33:0
2022,11,26,PARTICULIER,hauts de france,142593828.0625,444945,11,6.0,16,94,10.0,59,8:36:0
2022,11,26,PROFESSIONNEL,hauts de france,37941476.74166667,62559,11,7.0,17,94,9.0,60,8:33:0
2022,11,26,PROFESSIONNEL,hauts de france,37941476.74166667,62559,11,6.0,16,94,10.0,59,8:36:0
2022,11,27,ENTREPRISE,hauts de france,1955487.0,461,9,8.0,30,79,7.0,99,8:30:0
2022,11,27,ENTREPRISE,hauts de france,1955487.0,461,9,8.0,27,78,9.0,95,8:34:0
2022,11,27,PARTICULIER,hauts de france,146093367.1527778,444939,9,8.0,30,79,7.0,99,8:30:0
2022,11,27,PARTICULIER,hauts de france,146093367.1527778,444939,9,8.0,27,78,9.0,95,8:34:0
2022,11,27,PROFESSIONNEL,hauts de france,34456410.166666664,62556,9,8.0,30,79,7.0,99,8:30:0
2022,11,27,PROFESSIONNEL,hauts de france,34456410.166666664,62556,9,8.0,27,78,9.0,95,8:34:0
2022,11,28,ENTREPRISE,hauts de france,2053230.6666666667,461,12,8.0,19,95,6.75,86,8:29:0
2022,11,28,ENTREPRISE,hauts de france,2053230.6666666667,461,11,8.0,21,94,7.75,91,8:31:0
2022,11,28,PARTICULIER,hauts de france,136111259.34375,444972,12,8.0,19,95,6.75,86,8:29:0
2022,11,28,PARTICULIER,hauts de france,136111259.34375,444972,11,8.0,21,94,7.75,91,8:31:0
2022,11,28,PROFESSIONNEL,hauts de france,40393143.0625,62566,12,8.0,19,95,6.75,86,8:29:0
2022,11,28,PROFESSIONNEL,hauts de france,40393143.0625,62566,11,8.0,21,94,7.75,91,8:31:0
2022,11,29,ENTREPRISE,hauts de france,2204180.75,461,10,5.0,6,90,10.0,31,8:26:0
2022,11,29,ENTREPRISE,hauts de france,2204180.75,461,10,4.0,9,91,9.0,32,8:30:0
2022,11,29,PARTICULIER,hauts de france,141164907.8923611,444982,10,5.0,6,90,10.0,31,8:26:0
2022,11,29,PARTICULIER,hauts de france,141164907.8923611,444982,10,4.0,9,91,9.0,32,8:30:0
2022,11,29,PROFESSIONNEL,hauts de france,43141102.69166667,62590,10,5.0,6,90,10.0,31,8:26:0
2022,11,29,PROFESSIONNEL,hauts de france,43141102.69166667,62590,10,4.0,9,91,9.0,32,8:30:0
2022,11,30,ENTREPRISE,hauts de france,2179084.7916666665,461,9,4.0,4,93,10.0,24,8:24:0
2022,11,30,ENTREPRISE,hauts de france,2179084.7916666665,461,10,3.0,5,93,10.0,18,8:28:0
2022,11,30,PARTICULIER,hauts de france,148992883.3125,445021,9,4.0,4,93,10.0,24,8:24:0
2022,11,30,PARTICULIER,hauts de france,148992883.3125,445021,10,3.0,5,93,10.0,18,8:28:0
2022,11,30,PROFESSIONNEL,hauts de france,43320166.020833336,62603,9,4.0,4,93,10.0,24,8:24:0
2022,11,30,PROFESSIONNEL,hauts de france,43320166.020833336,62603,10,3.0,5,93,10.0,18,8:28:0
2022,12,1,ENTREPRISE,hauts de france,2265729.583333333,461,9,6.0,15,83,10.0,66,8:23:0
2022,12,1,ENTREPRISE,hauts de france,2265729.583333333,461,10,5.0,15,82,10.0,61,8:25:0
2022,12,1,PARTICULIER,hauts de france,154544840.4097222,444992,9,6.0,15,83,10.0,66,8:23:0
2022,12,1,PARTICULIER,hauts de france,154544840.4097222,444992,10,5.0,15,82,10.0,61,8:25:0
2022,12,1,PROFESSIONNEL,hauts de france,45384066.0875,62601,9,6.0,15,83,10.0,66,8:23:0
2022,12,1,PROFESSIONNEL,hauts de france,45384066.0875,62601,10,5.0,15,82,10.0,61,8:25:0
2022,12,2,ENTREPRISE,hauts de france,2235791.125,461,6,1.0,18,92,9.0,32,8:20:0
2022,12,2,ENTREPRISE,hauts de france,2235791.125,461,6,1.0,19,94,9.0,41,8:24:0
2022,12,2,PARTICULIER,hauts de france,162445047.7777778,444980,6,1.0,18,92,9.0,32,8:20:0
2022,12,2,PARTICULIER,hauts de france,162445047.7777778,444980,6,1.0,19,94,9.0,41,8:24:0
2022,12,2,PROFESSIONNEL,hauts de france,46425989.075,62601,6,1.0,18,92,9.0,32,8:20:0
2022,12,2,PROFESSIONNEL,hauts de france,46425989.075,62601,6,1.0,19,94,9.0,41,8:24:0
2022,12,3,ENTREPRISE,hauts de france,1929691.75,461,1,-1.0,20,90,10.0,89,8:19:0
2022,12,3,ENTREPRISE,hauts de france,1929691.75,461,2,-1.0,20,91,10.0,86,8:22:0
2022,12,3,PARTICULIER,hauts de france,173514153.03819445,445013,1,-1.0,20,90,10.0,89,8:19:0
2022,12,3,PARTICULIER,hauts de france,173514153.03819445,445013,2,-1.0,20,91,10.0,86,8:22:0
2022,12,3,PROFESSIONNEL,hauts de france,42750194.59166667,62593,1,-1.0,20,90,10.0,89,8:19:0
2022,12,3,PROFESSIONNEL,hauts de france,42750194.59166667,62593,2,-1.0,20,91,10.0,86,8:22:0
2022,12,4,ENTREPRISE,hauts de france,2164583.875,461,4,-2.0,17,91,10.0,38,8:17:0
2022,12,4,ENTREPRISE,hauts de france,2164583.875,461,5,-2.0,15,93,10.0,49,8:20:0
2022,12,4,PARTICULIER,hauts de france,177019625.1909722,445014,4,-2.0,17,91,10.0,38,8:17:0
2022,12,4,PARTICULIER,hauts de france,177019625.1909722,445014,5,-2.0,15,93,10.0,49,8:20:0
2022,12,4,PROFESSIONNEL,hauts de france,39048735.770833336,62588,4,-2.0,17,91,10.0,38,8:17:0
2022,12,4,PROFESSIONNEL,hauts de france,39048735.770833336,62588,5,-2.0,15,93,10.0,49,8:20:0
2022,12,5,ENTREPRISE,hauts de france,2358159.333333333,461,4,0.0,11,96,8.0,71,8:15:0
2022,12,5,ENTREPRISE,hauts de france,2358159.333333333,461,5,0.0,10,96,5.0,46,8:18:0
2022,12,5,PARTICULIER,hauts de france,170945197.10416666,445064,4,0.0,11,96,8.0,71,8:15:0
2022,12,5,PARTICULIER,hauts de france,170945197.10416666,445064,5,0.0,10,96,5.0,46,8:18:0
2022,12,5,PROFESSIONNEL,hauts de france,46221698.15833333,62596,4,0.0,11,96,8.0,71,8:15:0
2022,12,5,PROFESSIONNEL,hauts de france,46221698.15833333,62596,5,0.0,10,96,5.0,46,8:18:0
2022,12,6,ENTREPRISE,hauts de france,2380562.7916666665,461,6,2.0,10,97,8.75,55,8:13:0
2022,12,6,ENTREPRISE,hauts de france,2380562.7916666665,461,7,3.0,13,96,8.0,42,8:17:0
2022,12,6,PARTICULIER,hauts de france,170572842.9375,445073,6,2.0,10,97,8.75,55,8:13:0
2022,12,6,PARTICULIER,hauts de france,170572842.9375,445073,7,3.0,13,96,8.0,42,8:17:0
2022,12,6,PROFESSIONNEL,hauts de france,48462094.18333333,62608,6,2.0,10,97,8.75,55,8:13:0
2022,12,6,PROFESSIONNEL,hauts de france,48462094.18333333,62608,7,3.0,13,96,8.0,42,8:17:0
2022,12,7,ENTREPRISE,hauts de france,2346619.0,461,6,3.0,10,93,9.875,79,8:12:0
2022,12,7,ENTREPRISE,hauts de france,2346619.0,461,7,2.0,12,96,9.0,77,8:16:0
2022,12,7,PARTICULIER,hauts de france,173269624.79166666,445097,6,3.0,10,93,9.875,79,8:12:0
2022,12,7,PARTICULIER,hauts de france,173269624.79166666,445097,7,2.0,12,96,9.0,77,8:16:0
2022,12,7,PROFESSIONNEL,hauts de france,47918950.25416667,62619,6,3.0,10,93,9.875,79,8:12:0
2022,12,7,PROFESSIONNEL,hauts de france,47918950.25416667,62619,7,2.0,12,96,9.0,77,8:16:0
2022,12,8,ENTREPRISE,hauts de france,2429533.125,460,4,2.0,9,84,10.0,41,8:11:0
2022,12,8,ENTREPRISE,hauts de france,2429533.125,460,5,2.0,7,84,10.0,50,8:15:0
2022,12,8,PARTICULIER,hauts de france,176901349.7638889,445123,4,2.0,9,84,10.0,41,8:11:0
2022,12,8,PARTICULIER,hauts de france,176901349.7638889,445123,5,2.0,7,84,10.0,50,8:15:0
2022,12,8,PROFESSIONNEL,hauts de france,49537923.1125,62623,4,2.0,9,84,10.0,41,8:11:0
2022,12,8,PROFESSIONNEL,hauts de france,49537923.1125,62623,5,2.0,7,84,10.0,50,8:15:0
2022,12,9,ENTREPRISE,hauts de france,2336261.0416666665,460,3,-2.0,8,94,9.0,27,8:10:0
2022,12,9,ENTREPRISE,hauts de france,2336261.0416666665,460,3,-2.0,10,95,8.0,31,8:13:0
2022,12,9,PARTICULIER,hauts de france,180454857.86805555,445167,3,-2.0,8,94,9.0,27,8:10:0
2022,12,9,PARTICULIER,hauts de france,180454857.86805555,445167,3,-2.0,10,95,8.0,31,8:13:0
2022,12,9,PROFESSIONNEL,hauts de france,49783109.17916667,62630,3,-2.0,8,94,9.0,27,8:10:0
2022,12,9,PROFESSIONNEL,hauts de france,49783109.17916667,62630,3,-2.0,10,95,8.0,31,8:13:0
2022,12,10,ENTREPRISE,hauts de france,2064133.5416666667,460,4,-2.0,3,87,10.0,7,8:9:0
2022,12,10,ENTREPRISE,hauts de france,2064133.5416666667,460,4,-3.0,4,89,10.0,4,8:12:0
2022,12,10,PARTICULIER,hauts de france,193508486.3888889,445184,4,-2.0,3,87,10.0,7,8:9:0
2022,12,10,PARTICULIER,hauts de france,193508486.3888889,445184,4,-3.0,4,89,10.0,4,8:12:0
2022,12,10,PROFESSIONNEL,hauts de france,46123181.35,62639,4,-2.0,3,87,10.0,7,8:9:0
2022,12,10,PROFESSIONNEL,hauts de france,46123181.35,62639,4,-3.0,4,89,10.0,4,8:12:0
2022,12,11,ENTREPRISE,hauts de france,2325763.958333333,460,2,-1.0,13,86,10.0,71,8:7:0
2022,12,11,ENTREPRISE,hauts de france,2325763.958333333,460,3,-2.0,13,85,10.0,73,8:11:0
2022,12,11,PARTICULIER,hauts de france,208894486.0798611,445177,2,-1.0,13,86,10.0,71,8:7:0
2022,12,11,PARTICULIER,hauts de france,208894486.0798611,445177,3,-2.0,13,85,10.0,73,8:11:0
2022,12,11,PROFESSIONNEL,hauts de france,44020993.05416667,62631,2,-1.0,13,86,10.0,71,8:7:0
2022,12,11,PROFESSIONNEL,hauts de france,44020993.05416667,62631,3,-2.0,13,85,10.0,73,8:11:0
2022,12,12,ENTREPRISE,hauts de france,2463328.708333333,460,2,-2.0,17,87,9.0,66,8:6:0
2022,12,12,ENTREPRISE,hauts de france,2463328.708333333,460,2,-2.0,17,96,8.375,79,8:10:0
2022,12,12,PARTICULIER,hauts de france,208157753.6875,445218,2,-2.0,17,87,9.0,66,8:6:0
2022,12,12,PARTICULIER,hauts de france,208157753.6875,445218,2,-2.0,17,96,8.375,79,8:10:0
2022,12,12,PROFESSIONNEL,hauts de france,52248219.97916666,62640,2,-2.0,17,87,9.0,66,8:6:0
2022,12,12,PROFESSIONNEL,hauts de france,52248219.97916666,62640,2,-2.0,17,96,8.375,79,8:10:0
2022,12,13,ENTREPRISE,hauts de france,2477852.125,460,0,-5.0,14,84,10.0,41,8:5:0
2022,12,13,ENTREPRISE,hauts de france,2477852.125,460,1,-4.0,21,79,10.0,38,8:9:0
2022,12,13,PARTICULIER,hauts de france,204071674.77430555,445241,0,-5.0,14,84,10.0,41,8:5:0
2022,12,13,PARTICULIER,hauts de france,204071674.77430555,445241,1,-4.0,21,79,10.0,38,8:9:0
2022,12,13,PROFESSIONNEL,hauts de france,54001095.0125,62625,0,-5.0,14,84,10.0,41,8:5:0
2022,12,13,PROFESSIONNEL,hauts de france,54001095.0125,62625,1,-4.0,21,79,10.0,38,8:9:0
2022,12,14,ENTREPRISE,hauts de france,2433160.75,460,-1,-2.0,15,97,4.625,94,8:5:0
2022,12,14,ENTREPRISE,hauts de france,2433160.75,460,0,-2.0,15,97,5.0,100,8:8:0
2022,12,14,PARTICULIER,hauts de france,189119846.1875,445292,-1,-2.0,15,97,4.625,94,8:5:0
2022,12,14,PARTICULIER,hauts de france,189119846.1875,445292,0,-2.0,15,97,5.0,100,8:8:0
2022,12,14,PROFESSIONNEL,hauts de france,50807311.016666666,62622,-1,-2.0,15,97,4.625,94,8:5:0
2022,12,14,PROFESSIONNEL,hauts de france,50807311.016666666,62622,0,-2.0,15,97,5.0,100,8:8:0
2022,12,15,ENTREPRISE,hauts de france,2428549.25,460,3,-2.0,8,62,10.0,20,8:4:0
2022,12,15,ENTREPRISE,hauts de france,2428549.25,460,5,-2.0,10,63,10.0,45,8:7:0
2022,12,15,PARTICULIER,hauts de france,188072388.66666663,445346,3,-2.0,8,62,10.0,20,8:4:0
2022,12,15,PARTICULIER,hauts de france,188072388.66666663,445346,5,-2.0,10,63,10.0,45,8:7:0
2022,12,15,PROFESSIONNEL,hauts de france,52021607.4125,62629,3,-2.0,8,62,10.0,20,8:4:0
2022,12,15,PROFESSIONNEL,hauts de france,52021607.4125,62629,5,-2.0,10,63,10.0,45,8:7:0
2022,12,16,ENTREPRISE,hauts de france,2375485.5416666665,460,1,-3.0,10,80,10.0,7,8:3:0
2022,12,16,ENTREPRISE,hauts de france,2375485.5416666665,460,1,-3.0,9,85,10.0,8,8:7:0
2022,12,16,PARTICULIER,hauts de france,193345798.1736111,445372,1,-3.0,10,80,10.0,7,8:3:0
2022,12,16,PARTICULIER,hauts de france,193345798.1736111,445372,1,-3.0,9,85,10.0,8,8:7:0
2022,12,16,PROFESSIONNEL,hauts de france,52024951.829166666,62631,1,-3.0,10,80,10.0,7,8:3:0
2022,12,16,PROFESSIONNEL,hauts de france,52024951.829166666,62631,1,-3.0,9,85,10.0,8,8:7:0
2022,12,17,ENTREPRISE,hauts de france,2142170.625,460,1,-3.0,10,74,10.0,25,8:3:0
2022,12,17,ENTREPRISE,hauts de france,2142170.625,460,1,-4.0,12,73,10.0,15,8:6:0
2022,12,17,PARTICULIER,hauts de france,214897248.25694445,445379,1,-3.0,10,74,10.0,25,8:3:0
2022,12,17,PARTICULIER,hauts de france,214897248.25694445,445379,1,-4.0,12,73,10.0,15,8:6:0
2022,12,17,PROFESSIONNEL,hauts de france,49050376.4,62622,1,-3.0,10,74,10.0,25,8:3:0
2022,12,17,PROFESSIONNEL,hauts de france,49050376.4,62622,1,-4.0,12,73,10.0,15,8:6:0
2022,12,18,ENTREPRISE,hauts de france,2384212.083333333,460,1,-3.0,21,59,10.0,57,8:2:0
2022,12,18,ENTREPRISE,hauts de france,2384212.083333333,460,2,-4.0,21,62,10.0,49,8:6:0
2022,12,18,PARTICULIER,hauts de france,213216598.22916663,445367,1,-3.0,21,59,10.0,57,8:2:0
2022,12,18,PARTICULIER,hauts de france,213216598.22916663,445367,2,-4.0,21,62,10.0,49,8:6:0
2022,12,18,PROFESSIONNEL,hauts de france,44621075.06666667,62617,1,-3.0,21,59,10.0,57,8:2:0
2022,12,18,PROFESSIONNEL,hauts de france,44621075.06666667,62617,2,-4.0,21,62,10.0,49,8:6:0
2022,12,19,ENTREPRISE,hauts de france,2260132.5,460,10,6.0,33,85,6.375,72,8:2:0
2022,12,19,ENTREPRISE,hauts de france,2260132.5,460,10,6.0,31,84,7.375,89,8:6:0
2022,12,19,PARTICULIER,hauts de france,167539996.9409722,445402,10,6.0,33,85,6.375,72,8:2:0
2022,12,19,PARTICULIER,hauts de france,167539996.9409722,445402,10,6.0,31,84,7.375,89,8:6:0
2022,12,19,PROFESSIONNEL,hauts de france,45197289.49166667,62623,10,6.0,33,85,6.375,72,8:2:0
2022,12,19,PROFESSIONNEL,hauts de france,45197289.49166667,62623,10,6.0,31,84,7.375,89,8:6:0
2022,12,20,ENTREPRISE,hauts de france,2142090.875,460,12,10.0,31,90,7.0,94,8:2:0
2022,12,20,ENTREPRISE,hauts de france,2142090.875,460,12,11.0,30,85,9.0,89,8:5:0
2022,12,20,PARTICULIER,hauts de france,145232494.9826389,445395,12,10.0,31,90,7.0,94,8:2:0
2022,12,20,PARTICULIER,hauts de france,145232494.9826389,445395,12,11.0,30,85,9.0,89,8:5:0
2022,12,20,PROFESSIONNEL,hauts de france,43717307.47083333,62613,12,10.0,31,90,7.0,94,8:2:0
2022,12,20,PROFESSIONNEL,hauts de france,43717307.47083333,62613,12,11.0,30,85,9.0,89,8:5:0
2022,12,21,ENTREPRISE,hauts de france,2076670.0,460,9,7.0,27,88,8.375,80,8:2:0
2022,12,21,ENTREPRISE,hauts de france,2076670.0,460,9,6.0,25,93,7.25,77,8:5:0
2022,12,21,PARTICULIER,hauts de france,138511036.5590278,445396,9,7.0,27,88,8.375,80,8:2:0
2022,12,21,PARTICULIER,hauts de france,138511036.5590278,445396,9,6.0,25,93,7.25,77,8:5:0
2022,12,21,PROFESSIONNEL,hauts de france,42152250.725,62604,9,7.0,27,88,8.375,80,8:2:0
2022,12,21,PROFESSIONNEL,hauts de france,42152250.725,62604,9,6.0,25,93,7.25,77,8:5:0
2022,12,22,ENTREPRISE,hauts de france,2048240.9166666667,459,11,8.0,30,92,10.0,85,8:1:0
2022,12,22,ENTREPRISE,hauts de france,2048240.9166666667,459,13,9.0,26,92,9.0,82,8:5:0
2022,12,22,PARTICULIER,hauts de france,133751179.3576389,445397,11,8.0,30,92,10.0,85,8:1:0
2022,12,22,PARTICULIER,hauts de france,133751179.3576389,445397,13,9.0,26,92,9.0,82,8:5:0
2022,12,22,PROFESSIONNEL,hauts de france,41122964.54166666,62599,11,8.0,30,92,10.0,85,8:1:0
2022,12,22,PROFESSIONNEL,hauts de france,41122964.54166666,62599,13,9.0,26,92,9.0,82,8:5:0
2022,12,23,ENTREPRISE,hauts de france,1923036.4583333333,459,14,13.0,39,94,9.625,95,8:2:0
2022,12,23,ENTREPRISE,hauts de france,1923036.4583333333,459,15,12.0,38,92,8.0,92,8:6:0
2022,12,23,PARTICULIER,hauts de france,127593953.77430557,445402,14,13.0,39,94,9.625,95,8:2:0
2022,12,23,PARTICULIER,hauts de france,127593953.77430557,445402,15,12.0,38,92,8.0,92,8:6:0
2022,12,23,PROFESSIONNEL,hauts de france,38870296.6875,62599,14,13.0,39,94,9.625,95,8:2:0
2022,12,23,PROFESSIONNEL,hauts de france,38870296.6875,62599,15,12.0,38,92,8.0,92,8:6:0
2022,12,24,ENTREPRISE,hauts de france,1704236.125,459,11,9.0,24,87,10.0,77,8:2:0
2022,12,24,ENTREPRISE,hauts de france,1704236.125,459,12,9.0,22,89,10.0,59,8:6:0
2022,12,24,PARTICULIER,hauts de france,134941394.6076389,445364,11,9.0,24,87,10.0,77,8:2:0
2022,12,24,PARTICULIER,hauts de france,134941394.6076389,445364,12,9.0,22,89,10.0,59,8:6:0
2022,12,24,PROFESSIONNEL,hauts de france,34571963.833333336,62590,11,9.0,24,87,10.0,77,8:2:0
2022,12,24,PROFESSIONNEL,hauts de france,34571963.833333336,62590,12,9.0,22,89,10.0,59,8:6:0
2022,12,25,ENTREPRISE,hauts de france,1889170.5833333333,459,12,9.0,30,94,9.0,97,8:2:0
2022,12,25,ENTREPRISE,hauts de france,1889170.5833333333,459,12,9.0,29,96,8.0,90,8:6:0
2022,12,25,PARTICULIER,hauts de france,131037229.0625,445343,12,9.0,30,94,9.0,97,8:2:0
2022,12,25,PARTICULIER,hauts de france,131037229.0625,445343,12,9.0,29,96,8.0,90,8:6:0
2022,12,25,PROFESSIONNEL,hauts de france,31626633.779166665,62586,12,9.0,30,94,9.0,97,8:2:0
2022,12,25,PROFESSIONNEL,hauts de france,31626633.779166665,62586,12,9.0,29,96,8.0,90,8:6:0
2022,12,26,ENTREPRISE,hauts de france,1955262.3333333333,459,9,6.0,35,85,10.0,51,8:3:0
2022,12,26,ENTREPRISE,hauts de france,1955262.3333333333,459,10,7.0,27,86,10.0,64,8:7:0
2022,12,26,PARTICULIER,hauts de france,134006469.55208331,445364,9,6.0,35,85,10.0,51,8:3:0
2022,12,26,PARTICULIER,hauts de france,134006469.55208331,445364,10,7.0,27,86,10.0,64,8:7:0
2022,12,26,PROFESSIONNEL,hauts de france,35752743.17916667,62588,9,6.0,35,85,10.0,51,8:3:0
2022,12,26,PROFESSIONNEL,hauts de france,35752743.17916667,62588,10,7.0,27,86,10.0,64,8:7:0
2022,12,27,ENTREPRISE,hauts de france,2045687.0,459,7,3.0,24,91,10.0,39,8:4:0
2022,12,27,ENTREPRISE,hauts de france,2045687.0,459,7,2.0,22,86,10.0,44,8:7:0
2022,12,27,PARTICULIER,hauts de france,146818885.53819445,445387,7,3.0,24,91,10.0,39,8:4:0
2022,12,27,PARTICULIER,hauts de france,146818885.53819445,445387,7,2.0,22,86,10.0,44,8:7:0
2022,12,27,PROFESSIONNEL,hauts de france,39485532.35,62609,7,3.0,24,91,10.0,39,8:4:0
2022,12,27,PROFESSIONNEL,hauts de france,39485532.35,62609,7,2.0,22,86,10.0,44,8:7:0
2022,12,28,ENTREPRISE,hauts de france,2045844.4583333333,459,10,6.0,35,92,9.0,93,8:4:0
2022,12,28,ENTREPRISE,hauts de france,2045844.4583333333,459,10,6.0,33,91,10.0,89,8:7:0
2022,12,28,PARTICULIER,hauts de france,146065959.02430555,445413,10,6.0,35,92,9.0,93,8:4:0
2022,12,28,PARTICULIER,hauts de france,146065959.02430555,445413,10,6.0,33,91,10.0,89,8:7:0
2022,12,28,PROFESSIONNEL,hauts de france,39245807.9375,62599,10,6.0,35,92,9.0,93,8:4:0
2022,12,28,PROFESSIONNEL,hauts de france,39245807.9375,62599,10,6.0,33,91,10.0,89,8:7:0
2022,12,29,ENTREPRISE,hauts de france,2056158.3333333333,459,11,8.0,32,81,10.0,73,8:4:0
2022,12,29,ENTREPRISE,hauts de france,2056158.3333333333,459,11,8.0,30,82,9.875,75,8:8:0
2022,12,29,PARTICULIER,hauts de france,140534091.1875,445416,11,8.0,32,81,10.0,73,8:4:0
2022,12,29,PARTICULIER,hauts de france,140534091.1875,445416,11,8.0,30,82,9.875,75,8:8:0
2022,12,29,PROFESSIONNEL,hauts de france,38762383.270833336,62591,11,8.0,32,81,10.0,73,8:4:0
2022,12,29,PROFESSIONNEL,hauts de france,38762383.270833336,62591,11,8.0,30,82,9.875,75,8:8:0
2022,12,30,ENTREPRISE,hauts de france,1970881.4166666667,459,14,5.0,41,91,7.375,68,8:9:0
2022,12,30,PARTICULIER,hauts de france,142229875.1909722,445425,14,5.0,41,91,7.375,68,8:9:0
2022,12,30,PROFESSIONNEL,hauts de france,38662224.05,62579,14,5.0,41,91,7.375,68,8:9:0
2022,12,31,ENTREPRISE,hauts de france,1786549.4166666667,458,16,14.0,43,82,9.0,72,8:6:0
2022,12,31,ENTREPRISE,hauts de france,1786549.4166666667,458,17,15.0,40,84,8.0,69,8:10:0
2022,12,31,PARTICULIER,hauts de france,131137671.9548611,445355,16,14.0,43,82,9.0,72,8:6:0
2022,12,31,PARTICULIER,hauts de france,131137671.9548611,445355,17,15.0,40,84,8.0,69,8:10:0
2022,12,31,PROFESSIONNEL,hauts de france,34236279.5875,62561,16,14.0,43,82,9.0,72,8:6:0
2022,12,31,PROFESSIONNEL,hauts de france,34236279.5875,62561,17,15.0,40,84,8.0,69,8:10:0
2023,1,1,ENTREPRISE,hauts de france,1796554.4583333333,458,13,11.0,31,90,8.0,81,8:7:0
2023,1,1,ENTREPRISE,hauts de france,1796554.4583333333,458,13,11.0,28,87,9.375,77,8:11:0
2023,1,1,PARTICULIER,hauts de france,124162458.98958331,445248,13,11.0,31,90,8.0,81,8:7:0
2023,1,1,PARTICULIER,hauts de france,124162458.98958331,445248,13,11.0,28,87,9.375,77,8:11:0
2023,1,1,PROFESSIONNEL,hauts de france,30824789.84583333,62511,13,11.0,31,90,8.0,81,8:7:0
2023,1,1,PROFESSIONNEL,hauts de france,30824789.84583333,62511,13,11.0,28,87,9.375,77,8:11:0
2023,1,2,ENTREPRISE,hauts de france,1873361.5,458,10,7.0,15,91,7.5,88,8:8:0
2023,1,2,ENTREPRISE,hauts de france,1873361.5,458,10,7.0,15,93,7.75,80,8:12:0
2023,1,2,PARTICULIER,hauts de france,126803599.2673611,445263,10,7.0,15,91,7.5,88,8:8:0
2023,1,2,PARTICULIER,hauts de france,126803599.2673611,445263,10,7.0,15,93,7.75,80,8:12:0
2023,1,2,PROFESSIONNEL,hauts de france,36146721.61666667,62503,10,7.0,15,91,7.5,88,8:8:0
2023,1,2,PROFESSIONNEL,hauts de france,36146721.61666667,62503,10,7.0,15,93,7.75,80,8:12:0
2023,1,3,ENTREPRISE,hauts de france,2023937.2083333333,458,9,4.0,26,95,10.0,57,8:10:0
2023,1,3,ENTREPRISE,hauts de france,2023937.2083333333,458,10,4.0,23,96,10.0,51,8:13:0
2023,1,3,PARTICULIER,hauts de france,134722708.6701389,445275,9,4.0,26,95,10.0,57,8:10:0
2023,1,3,PARTICULIER,hauts de france,134722708.6701389,445275,10,4.0,23,96,10.0,51,8:13:0
2023,1,3,PROFESSIONNEL,hauts de france,41075976.40416667,62498,9,4.0,26,95,10.0,57,8:10:0
2023,1,3,PROFESSIONNEL,hauts de france,41075976.40416667,62498,10,4.0,23,96,10.0,51,8:13:0
2023,1,4,ENTREPRISE,hauts de france,1956743.125,458,12,9.0,36,89,7.0,99,8:11:0
2023,1,4,ENTREPRISE,hauts de france,1956743.125,458,13,9.0,36,88,9.0,97,8:15:0
2023,1,4,PARTICULIER,hauts de france,134048431.26041669,445304,12,9.0,36,89,7.0,99,8:11:0
2023,1,4,PARTICULIER,hauts de france,134048431.26041669,445304,13,9.0,36,88,9.0,97,8:15:0
2023,1,4,PROFESSIONNEL,hauts de france,40318697.00833333,62495,12,9.0,36,89,7.0,99,8:11:0
2023,1,4,PROFESSIONNEL,hauts de france,40318697.00833333,62495,13,9.0,36,88,9.0,97,8:15:0
2023,1,5,ENTREPRISE,hauts de france,1903122.5833333333,458,14,10.0,28,93,10.0,89,8:13:0
2023,1,5,ENTREPRISE,hauts de france,1903122.5833333333,458,14,11.0,23,94,10.0,88,8:16:0
2023,1,5,PARTICULIER,hauts de france,124507236.86458331,445330,14,10.0,28,93,10.0,89,8:13:0
2023,1,5,PARTICULIER,hauts de france,124507236.86458331,445330,14,11.0,23,94,10.0,88,8:16:0
2023,1,5,PROFESSIONNEL,hauts de france,39920500.1625,62501,14,10.0,28,93,10.0,89,8:13:0
2023,1,5,PROFESSIONNEL,hauts de france,39920500.1625,62501,14,11.0,23,94,10.0,88,8:16:0
2023,1,6,ENTREPRISE,hauts de france,1866813.75,458,11,9.0,26,87,10.0,62,8:14:0
2023,1,6,ENTREPRISE,hauts de france,1866813.75,458,12,10.0,26,89,9.0,71,8:17:0
2023,1,6,PARTICULIER,hauts de france,126518785.40277778,445369,11,9.0,26,87,10.0,62,8:14:0
2023,1,6,PARTICULIER,hauts de france,126518785.40277778,445369,12,10.0,26,89,9.0,71,8:17:0
2023,1,6,PROFESSIONNEL,hauts de france,39836695.99583333,62506,11,9.0,26,87,10.0,62,8:14:0
2023,1,6,PROFESSIONNEL,hauts de france,39836695.99583333,62506,12,10.0,26,89,9.0,71,8:17:0
2023,1,7,ENTREPRISE,hauts de france,1781420.0833333333,458,10,8.0,33,87,8.0,67,8:16:0
2023,1,7,ENTREPRISE,hauts de france,1781420.0833333333,458,11,8.0,31,86,9.0,68,8:19:0
2023,1,7,PARTICULIER,hauts de france,135120428.3784722,445371,10,8.0,33,87,8.0,67,8:16:0
